GRT_LABELLED_TIME_SERIES_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: initialTrainingData
InfoText: This data contains the initial training samples collected, in the format x_orientation, y_orientation, z_orientation, x_accel, y_accel, z_accel.
NumDimensions: 6
TotalNumTrainingExamples: 58
NumberOfClasses: 3
ClassIDsAndCounters: 
1	18
2	20
3	20
UseExternalRanges: 0
LabelledTimeSeriesTrainingData:
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 33
TimeSeriesData: 
179.188	-1.3125	-5.5	0.21	4.06	2.01
179.438	0.375	-5.625	0	0.85	-1.37
179.812	1	-5.1875	0.37	0.88	0.18
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 31
TimeSeriesData: 
175.062	4.4375	-2.375	0	0.02	0
175	4.5	-2.375	0.06	-0.02	0.25
175.062	4.5625	-2.3125	-0.16	-0.02	0
175.125	4.4375	-2.375	-0.03	-0.09	0.28
175.188	4.375	-2.3125	0.1	0.08	-0.09
175.125	4.375	-2.1875	-0.03	0.08	0.33
175.125	4.4375	-2.25	0.11	-0.09	0.01
175.062	4.4375	-2.1875	0	0.19	0.2
175.125	4.5625	-2.3125	0.16	0.35	-0.03
175	4.5625	-2.375	0.19	0.93	-0.72
174.188	4.5	-2.875	-0.48	-4.94	-5.47
175	2.75	-4.875	2.26	-9.18	-0.37
179.312	0.4375	-7.25	-0.94	-9.61	9.01
188.625	1.375	-13.5	1.53	9.04	11.19
195.625	5.4375	-16.9375	-3.66	14.43	3.95
197.875	11.125	-20.875	-6.51	9.76	-1.93
196.188	17.1875	-21.75	-8.21	5.86	-7.1
189.5	23.1875	-20.9375	-7.33	-0.71	-7.19
182.562	26.1875	-17.75	-5.81	-5.02	-7.93
174	26.375	-14.9375	-2.6	-7.31	-8.42
167.75	21.3125	-12.4375	-0.81	-11.53	-4.67
168	11.25	-7.625	-0.21	-10.94	2.29
171.812	2.75	-4.9375	-0.85	-5.58	9.89
178.438	-1.125	-3.8125	-0.58	6.48	10.72
181.625	-0.5	-5.4375	1.49	8.66	1.46
181.25	1.1875	-5.1875	-0.22	1.2	-0.76
180.625	1.8125	-4.875	-0.22	0.91	0.37
179.812	2.375	-5.0625	-0.5	-0.63	0.35
179.438	3.125	-5.1875	0.19	0.55	-0.53
178.75	3.5625	-5.0625	-0.47	-0.26	-0.39
178.062	4	-4.625	-0.12	-0.34	-0.36
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 30
TimeSeriesData: 
175.5	8	-3.5	-0.1	-0.06	-0.12
175.75	7.9375	-3.5	-0.15	0.07	0.38
175.938	7.9375	-3.5	-0.06	0.39	-0.19
175.938	8	-3.4375	-0.1	0.18	-0.18
175.938	8	-3.375	-0.11	0.05	-0.06
175.938	7.875	-3.375	-0.09	-0.19	0.22
176.188	7.8125	-3.5625	0.22	0.57	0.03
176.125	7.875	-3.6875	0.1	0.6	-0.13
175.625	8.0625	-3.875	-0.03	-0.19	-1.2
175.062	7.875	-4.25	0.43	-1.94	-5.33
174.5	6.125	-8.3125	0.18	-5.94	-4.14
177.688	1	-9.625	-2.02	-6.46	6.38
183.062	-1.125	-14.1875	-1.78	-2.27	9.89
192.25	-1	-17.125	-0.51	6.2	6.79
201.25	1.125	-20.6875	-1.23	9.51	4.85
206	6	-24.625	-4.39	10.15	0.67
206	12.5	-25.625	-5.72	5.8	-6.79
202.688	17.375	-24.6875	-7.15	4.48	-7.76
195.125	22.8125	-21.75	-7.12	-1.51	-9.13
183.875	27.0625	-15.0625	-6.37	-7.25	-8.53
175.062	25.4375	-7.3125	-3.46	-8.4	-9.07
168.75	18.625	-3.625	-0.73	-11.83	-2.15
169.438	9.0625	-1.5	-2.47	-8.27	8.86
175.375	2.3125	-1.0625	0.44	3.08	8.01
179.188	-0.1875	-2.25	1.21	5.15	5.64
181.25	-0.125	-2.3125	1.31	3.14	2.51
180.438	1.375	-1.0625	0.03	-0.6	-2.39
181.062	1.6875	-1.6875	-0.24	0.96	0.51
181.125	1.8125	-2.125	-0.53	-0.18	-0.03
181	1.6875	-2.3125	-0.53	-0.02	0.54
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 31
TimeSeriesData: 
180.688	9.0625	-4.125	0.12	0.51	-0.11
180.375	8.875	-4.125	-0.04	0.12	0.13
180.062	8.75	-4	-0.05	-0.15	0.3
179.938	8.75	-4.0625	0.03	0.09	0.04
179.875	8.75	-4.0625	-0.07	0.02	-0.12
179.812	8.8125	-4.125	-0.02	0.33	-0.06
179.562	8.75	-4	-0.22	-0.19	0.04
179.562	8.6875	-4	-0.05	0.37	-0.2
179.375	8.6875	-3.9375	0.06	0.26	-1.47
178.625	8.5	-5.25	-0.17	-4.17	-2.53
179.562	6.9375	-7.3125	0.04	-9.58	-0.77
185.812	3.875	-9.5	1.11	-4.44	8.17
194.125	4.0625	-12.0625	-0.54	3.2	9.63
202.125	7.5	-17.5	-0.74	13.77	4.45
203.5	11.5	-20.4375	-4.59	10.86	-0.62
201.25	17.0625	-20.0625	-7.51	6.36	-6.23
194.438	22.4375	-17.9375	-8.17	3.17	-7.63
184.688	25.875	-13.5	-8.32	-4.19	-10.19
174.875	24.75	-7.125	-5.93	-8.72	-7.78
168.375	18.375	-2.6875	-2.44	-11.51	-2.74
166.688	10.8125	-0.8125	-1.74	-12.74	3.24
171.188	2.5625	-1.8125	-0.38	-1.9	8.98
176.938	-0.3125	-2.6875	0.39	4.32	6.12
181.375	0.1875	-3.5	0.84	6.89	2.91
182.438	2.0625	-4	-0.48	1.96	-0.02
182.5	3.625	-4.625	-0.31	1.67	-0.52
182.062	4.6875	-4.6875	-0.25	-0.24	-1.09
181.312	5.0625	-4.5	-0.19	-0.58	-0.7
181.312	5.1875	-4.8125	-0.4	0.22	0.29
181.125	5.3125	-4.875	-0.15	-0.19	0.13
181	5.375	-4.75	-0.38	-0.08	0.15
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 81
TimeSeriesData: 
179.5	6.125	-3.8125	-0.16	-0.14	0.13
179.625	6.0625	-3.8125	0.18	0.44	-0.21
179.562	6	-3.875	-0.07	0.03	0.29
179.438	6	-3.875	-0.18	-0.12	0.15
179.375	6	-3.9375	0.01	0.17	0.22
179.375	6	-4	-0.14	-0.04	-0.15
179.5	6	-4.125	-0.13	0.25	0.26
179.5	6.0625	-4.3125	0.01	0.29	-0.71
179.312	5.9375	-4.4375	0.08	-0.07	-2.35
178.875	5.625	-6.1875	-0.47	-6.15	-6.1
181.062	3.5625	-10.5	-0.47	-9.42	-3.32
187.438	0	-13.875	0.17	-0.91	13.66
193	0.625	-14.8125	-1.32	2.39	10.97
201.188	3.5625	-16.875	-1.17	10.87	2.66
204.812	7.125	-19.8125	-3.47	13.2	2.75
202.438	13.875	-19.25	-6.51	7.9	-3.25
195.438	22	-17.8125	-8.19	4.56	-7.15
187.312	27.0625	-13.375	-8.46	-2.29	-11.45
176.75	29.25	-7.8125	-6.32	-9.45	-11.44
169.938	24.0625	-5.125	-3.95	-6.95	-5.7
166.812	14.8125	-3.75	-2.4	-7.24	0.4
166.312	5.9375	-4.1875	-0.87	-8.12	8.72
170.438	-0.125	-4.0625	0.11	-0.66	9.11
175.062	-1.9375	-4.875	0.25	4.73	6.12
179.875	-1.125	-4.875	1	4.51	-0.23
181.375	0	-5.0625	-0.67	1.62	-0.41
182.125	0.875	-5	0	1.23	-0.4
182.062	1.4375	-4.9375	-0.39	-0.25	0.12
182.375	2.0625	-5.1875	-0.35	0.34	0.57
182.375	2.8125	-5.25	-0.15	0.47	-0.48
182.062	3.4375	-5.0625	-0.59	-0.26	-0.82
181.312	2.3125	0	0.29	0.08	0
181.75	2.5	-0.6875	0.37	0.44	0.21
181.562	3.5	-1.75	0.31	0.08	-0.36
181.125	4.3125	-2.5	-0.05	-0.35	-0.29
181	4.875	-2.875	0.21	0.36	-0.22
180.438	4.9375	-2.5625	0.17	0.18	0.48
180	5.0625	-1.9375	-0.16	-0.43	-0.33
179.688	5.125	-1.75	0.09	-0.78	-0.54
179.688	4.4375	-2.0625	0.21	0.24	0.08
179.625	4.5	-2.375	-0.55	-0.66	0.35
179.75	4.75	-2.3125	-0.35	-0.44	0.06
180.438	5.0625	-2.75	0.16	0.23	-0.11
180.812	5.4375	-3.25	-0.52	-0.85	0.15
182	5.625	-3.5	-0.3	-0.93	-1.06
183.062	5.4375	-3.625	-1.38	-4.52	-2.06
185.812	4.25	-4.1875	-0.17	-2.91	0.37
190.25	2.8125	-4.4375	-0.24	-4.21	4.26
196	2.1875	-4.125	1.68	3.59	6.22
200.688	4.9375	-5.9375	1.31	8.46	4.26
201.562	9.5625	-5.625	-0.82	7.22	1.08
199.5	13.875	-3.875	-2.19	5.59	-3.46
195.062	17.1875	0.625	-3.84	4.72	-6.08
188.438	16.875	6.125	-2.66	2.2	-5.35
181.125	13.125	10.375	-0.42	-1.58	3.95
172.312	10.6875	14.25	-0.98	-10.35	4.18
168.5	12.25	14.5625	-2.61	-12.48	3.92
171.938	16.1875	15.6875	-3.06	-7.11	-1.05
181.625	20.125	21.875	-3.57	-3.35	-7.86
190.562	21.625	20.125	-5.16	1.79	-7.83
199.438	19.625	6.625	-3.79	6.84	-3.02
205.438	16.125	0.125	-3.03	9.19	-0.95
207.125	12.25	-0.1875	-2.94	8.24	1.6
203.75	10.125	-3.625	-0.83	9.16	5.5
197.188	9.4375	-3.5	-1.64	5.4	4.72
189.188	11	-3.5625	-2.4	-2.8	-0.16
180.938	11.625	-1.6875	-1.51	-4.95	-5.17
175.625	9.6875	-5	-2.96	-6.45	-0.85
173.625	5.4375	-4.75	0.68	-7.81	-2.2
174.438	0.1875	-6.125	-0.57	-6.89	5.91
178.25	-3.3125	-5.5	-0.29	-2.14	8.06
183.688	-4.3125	-2.875	0.19	4.15	4.78
187.938	-2.75	-0.9375	0.71	4.6	0.32
189.625	-0.4375	1.625	-0.1	3.92	-2.17
190.188	0.6875	1.75	0.07	1.59	-0.94
190.062	1.25	2.25	0.37	0.46	-0.95
190.125	0.625	1.5625	0.19	-0.14	0.14
189.562	0.6875	0.9375	-0.16	-0.81	0.46
189.812	0.8125	0.375	0.39	1.47	0.49
189.75	1.1875	0.1875	-0.29	-0.14	0.36
189.812	1.375	0.4375	0.4	0.29	-0.06
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 42
TimeSeriesData: 
187	2	-5.875	0.16	0.21	-0.03
186.938	2.25	-5.9375	-0.02	-0.03	0
186.938	2.3125	-5.9375	0.12	0.05	-0.02
186.875	2.375	-5.875	0.06	-0.07	-0.28
186.75	2.4375	-5.9375	0.21	0.2	-0.31
186.688	2.5	-5.75	0.18	0.2	-0.11
186.625	2.5	-5.6875	0.14	0.36	-0.15
186.562	2.0625	-5.625	-0.04	-0.2	-0.76
186.75	1.375	-5.4375	-0.03	-0.74	-0.65
187.812	0.5	-3.8125	0.38	-4.68	-1.15
190.812	-1.3125	-3	-0.12	-5.91	3.79
196.875	-1.75	-4.0625	0.52	-0.95	8.18
202.562	0	-4.125	-0.54	4.91	4.56
207.625	5.125	-6.5	-0.32	11.28	4.11
206.438	12.25	-1.125	-4.31	6.3	-5.37
202.438	17.5625	2.625	-4.13	7.3	-8.84
195.375	16.625	10.625	-3.44	3.49	-6.78
186.625	12.25	17.75	-2.72	-2.09	0.44
178.875	9.1875	23.25	-0.29	-9.78	4.42
172.812	9.1875	29.6875	-1.79	-14.2	1.29
173.562	13.5	29.6875	-1.49	-8.29	-1.23
179.062	19.5625	31	-3.01	-4.51	-3.98
190.375	25	46.4375	-7.48	-0.31	-13.91
202.25	25.6875	34.25	-7.31	7.4	-7.12
209.688	21.5625	22.25	-4.3	9.92	-1.07
212.188	16	14.9375	-5.41	7.85	3.99
211.188	11.5	6.75	-1.74	10.49	9.47
204.75	11.5	4.1875	-0.98	5.4	5.22
196.688	13.125	4.875	-1.82	3.1	4.4
188.625	14.6875	10.1875	-1.12	-2.31	-5.08
182.438	14.5	9.125	-1.75	-6.32	-3.14
178.125	12.4375	9.3125	-1.53	-6.55	-3.2
177.25	9.125	7.375	0.69	-5.78	-5.83
178.688	3.25	5.9375	-0.31	-7.97	2.43
183.688	-0.875	3.75	-0.43	-1.5	4.71
188.875	-2.75	4.125	-0.84	3.57	4.19
194.312	-2.875	5.25	-0.24	5.74	2.43
196.5	-1.9375	5.1875	0.2	4.95	1.49
196.438	-1.125	6.625	0.03	2.17	0.02
195.688	-0.375	8.875	0.15	0.31	0.12
194.625	0	7.75	-0.79	-0.17	0.1
195.062	0	8.0625	0.64	1.76	0.28
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 41
TimeSeriesData: 
182.5	0.3125	0.1875	0.25	0.5	0.15
182.375	0.375	0.4375	-0.18	-0.13	0.06
182.688	0.375	0.25	0.37	0.67	-0.03
182.625	0.4375	-0.0625	-0.09	-0.09	-0.43
182.625	0.375	-0.1875	0.09	0.22	0.3
182.625	0.4375	-0.5	0.11	0.17	0.18
182.625	0.5	-0.75	0.21	0.47	-0.09
182.5	0.5625	-0.625	0.02	0.14	-0.65
182.562	0.5	-0.3125	-0.26	-1.81	-2
183.625	-0.0625	-0.875	0.03	-2.16	0.47
185.938	-0.625	-1.9375	-0.73	-3.52	2.62
190.625	-0.25	-4.4375	0.23	-0.94	5.69
196.25	1.25	-3.4375	0.03	0.94	3.1
200.312	4.375	-4.875	1.53	9.34	2.37
201.312	8.625	-2.875	-1.17	7.47	-2.23
199.062	11.4375	2.375	-1.56	8.44	-2.33
192.688	11.8125	9.0625	-1.3	2.55	-2.4
185.188	10.125	16.875	-2.25	-3.85	1.66
178.875	10.8125	21.9375	-2.23	-9.74	-0.88
177.25	13	21.125	-1.03	-6.32	0.92
179.125	16.1875	21.5625	-1.09	-5.07	-2.57
183.438	19.625	19.1875	-2.22	-3	-4.6
190.562	21.6875	15.875	-2.45	-0.71	-3.83
198.875	22.25	13.1875	-4.54	0.45	-6.85
206.688	20.125	7.625	-4.09	6.13	-3.14
211.75	15.625	4.5	-2.35	8.44	-0.43
212.312	11.4375	2.0625	-1.43	10.07	2.94
207.875	6.9375	-2.75	-0.92	7.49	5.74
199.625	5.75	0.1875	-2.15	1.08	2.72
190.5	5.9375	3	-1.88	-5.54	-3.2
185.375	5.0625	3.5	-0.51	-5.32	-4.51
181.625	2.1875	2.5	-1.4	-7.01	-2.64
181.375	-2.3125	2	-1.41	-5.61	1.28
183.25	-6	-1.5625	0.47	-2.78	4.66
187	-8	-0.3125	0.31	0.02	5.23
190.375	-7.6875	0.3125	-0.38	2.18	3.45
192.875	-6.3125	0.5	0.62	4.77	1.02
194	-4.3125	0.875	-1.3	1.57	-0.88
194.812	-3.4375	1.5625	-0.08	1.58	0.41
194.375	-3.375	2.125	-0.05	0.74	0.47
193.25	-2.875	2.4375	-0.16	-0.5	-0.01
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 43
TimeSeriesData: 
189.375	-0.75	-1.875	0.05	0.18	-0.05
189.25	-0.75	-1.4375	0.03	0.09	0.08
189	-0.6875	-0.5625	-0.1	-0.21	0.02
189	-0.5625	-0.6875	0	0.16	0.25
188.938	-0.5	-0.75	-0.01	0.02	0.07
188.938	-0.4375	-0.875	0.17	0.05	-0.17
189.062	-0.4375	-1.5	0.08	0.1	0.34
189.312	-0.1875	-1.5625	-0.31	-1.07	-0.39
190.25	-0.0625	-2.25	-0.02	-1.62	-1.08
192.062	-0.8125	-2.8125	-0.95	-4.8	-0.3
196.562	-2.0625	-4.5	1.96	-3.08	4.58
202	-1	-6.25	0.54	0.58	6.58
206.812	1.75	-6.5	-0.3	7.7	6.47
209.188	7.6875	-5.25	-3.56	10.07	-0.61
208.312	12.3125	2.8125	-3.68	8.83	-8.37
203.375	13.3125	8.125	-3.36	6.62	-3.26
195.438	11.125	15.5	-3.12	-0.12	1.44
186.875	10.0625	21.875	-0.41	-7.76	1.26
181.562	11.5	24.5	-0.56	-11.4	-1.48
181.562	14.5625	28.375	-0.95	-8.51	-4.8
185.062	18.8125	26.375	-2.6	-6.8	-5.61
193.125	22	22.5	-3.79	-0.95	-3.78
202.75	22.8125	16.625	-4.14	4.17	-4.35
210.875	20.375	12.3125	-4.15	7.54	-1.57
215.375	16.1875	6.9375	-2.72	10.92	0.38
215.438	12.125	3.125	-1.18	8.67	2.38
210	8.4375	0.5	-2.58	3.51	4.68
202.875	6.75	-3.375	-2.22	2.16	3.78
195.062	6.9375	-0.875	-2.68	-2.36	-1.59
189.125	6.875	-0.6875	-1.97	-3.28	-3.51
183.5	5.625	-1.0625	-0.06	-4.89	-4.15
180.188	2.125	-0.5625	0.24	-6.29	-0.29
179.5	-2.0625	1.75	-1.46	-8.24	1.3
181.438	-5.8125	0.5	0.18	-2.63	6.04
185.625	-6.6875	0.375	-0.89	-0.59	2.63
189.375	-5.8125	-0.3125	0.18	4.74	1.41
191.75	-4	-0.125	-0.07	2.44	-1.51
193.812	-3.5	-0.75	0.44	3.49	1.24
193.562	-3.625	-0.5625	-0.24	0.17	0.2
193.5	-3.5	-0.3125	0.1	0.77	0.65
192.938	-2.9375	0.375	-0.51	-0.74	0.04
193.125	-2.9375	1.3125	0.33	0.92	0.57
192.812	-2.625	2.3125	-0.62	-0.54	0.65
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 39
TimeSeriesData: 
193.188	1.3125	-7.3125	-0.13	0	0.11
193.25	1.1875	-7.5	-0.04	0.12	0.24
193.25	1.3125	-7.5	0.06	0.27	0.06
193.188	1.3125	-7.5	0.07	0.47	0.22
193	1.3125	-7.5	-0.03	0.14	0.29
193.062	1.375	-7.6875	-0.05	-0.21	-0.09
193.125	1.4375	-7.8125	-0.01	0.17	-0.18
193.125	1.375	-7.9375	0.07	0.02	-0.56
193.062	1	-8.3125	-0.09	-1.61	-1.9
193.312	0	-8.875	-0.75	-8.62	-1.51
197.125	-2.6875	-10.125	1.64	-0.75	4.15
201.562	-4.3125	-14.3125	-0.97	2.08	9.02
206.312	-1.3125	-13.8125	-0.09	7.34	3.71
208.188	4.125	-13.125	-1.52	8.5	-1.32
206.875	8.375	-10	-3.5	5.97	-6.41
201.75	11.3125	-7.25	-3.54	4.4	-6.51
195.375	7.9375	-2.25	-1.53	2.94	-0.51
187.75	5.125	5.1875	-1.51	-5.04	1.62
180.312	4.75	11.1875	0.09	-10.23	0.55
177.312	5.75	13.125	-1.83	-10.22	2.54
179.438	8.3125	13.875	-2.19	-7.14	-0.5
184.438	12.8125	12.3125	-2.93	-4	-3.97
192.688	15.3125	8.125	-4.78	-0.89	-4.74
203.312	15.5625	1.75	-5.82	4.77	-5.52
212.5	10.625	-4.375	-2	12.45	-4.16
214.438	6.875	-7.5	-1.64	9.63	0.09
211.688	2.9375	-10.5	-1.48	7.77	4.3
204.25	1.8125	-10.8125	-1.93	3.02	3.14
195.875	2.3125	-9.9375	0.39	-0.35	-1.67
188.188	1.625	-7.4375	-2.39	-6.23	-2.52
183.875	0	-5.6875	0.06	-5.55	-3.25
181.875	-3.1875	-4.3125	0.07	-6.81	0.17
182.562	-6.875	-3	-0.13	-6.87	3.77
185.75	-9.125	-2.1875	-1.52	-4.19	5.31
191.562	-9.1875	-2.75	-0.45	4.46	2.78
195.438	-7.8125	-3.5625	0.63	7.47	0.17
197.438	-7.375	-5.1875	0.21	3.39	-0.29
196.875	-6.5625	-4.875	0.37	0.78	0.43
195.875	-6.375	-5.375	0.18	0.22	0.03
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 37
TimeSeriesData: 
193	-2.125	-6.0625	0	-0.07	0.26
193.125	-2.125	-6.125	0.05	0.24	0.04
193.125	-2.0625	-6.0625	0.05	-0.11	-0.21
193.125	-2	-6.125	0	0.1	0.33
193.25	-2.0625	-6.1875	0.26	0.22	-0.17
193.188	-1.9375	-6.25	-0.24	-0.36	0.14
193.25	-2	-6.25	0.15	-0.07	-0.08
193.375	-1.875	-6.8125	0.15	-0.01	-0.7
193.375	-2.25	-7.125	0.09	-2.55	-2.03
193.875	-3.9375	-7.25	-0.39	-8.43	1.64
198.875	-6.75	-7.25	0.42	-3.76	8.39
206.438	-6.5625	-7.375	-1.55	1.48	7.76
212.688	-2.1875	-9.25	-0.87	12.14	-1.17
215.125	3.9375	-8.3125	-2.56	8.74	-9.51
210.812	6.875	-5.1875	-3.75	9.89	-5.22
201.75	7.0625	-1.0625	-2.74	3.45	-0.57
191.062	5.0625	7.1875	-1.82	-4.5	5.63
182.938	5.5625	14.0625	-1.49	-11.79	1.61
178.625	9.25	18.375	-2.03	-11.37	-1.04
179.688	14.4375	18.9375	-2.69	-8.77	-5.68
187.625	18.5	14.375	-6.08	-2.69	-8.42
200.812	17	6.375	-4.57	4.89	-6.67
212.125	13.25	-3.1875	-4.97	11.69	-5.35
217.625	7.6875	-8.5	-1.87	14.38	-0.48
213.25	4.375	-11.8125	-1.92	9.01	1.51
205.5	3.6875	-15.8125	-1.65	5.1	3.63
194.938	4.625	-13.5	-0.96	-0.24	2.1
184.25	6.5	-12.0625	-3.61	-8.78	-2.86
178.812	5.375	-12.3125	-1.08	-8.51	-1.98
178.125	1	-10.8125	-0.72	-9.05	-1.44
181	-3.875	-9.75	0.11	-3.62	5.52
186	-8.125	-6.9375	-1.3	-2.24	4.26
192.312	-8.75	-6	-0.83	5.84	2.78
196.625	-7.9375	-4.625	0.64	6.48	0.58
196.938	-6.3125	-4.3125	0.45	2.74	-0.87
196.312	-5.625	-4	-0.35	-0.07	-0.44
196.25	-5.4375	-4.25	0.21	0.36	-0.85
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 37
TimeSeriesData: 
193	-3.375	-5.625	0	-0.06	0.23
193	-3.375	-5.625	0.13	-0.05	-0.19
193	-3.375	-5.6875	0.15	0.22	0.16
192.938	-3.25	-5.625	0.07	-0.09	-0.1
192.938	-3.25	-5.5625	0.11	0.26	0.13
192.875	-3.1875	-5.5625	-0.11	-0.21	-0.04
193.062	-3.1875	-5.6875	0.24	0.38	-0.54
193	-3.3125	-5.875	0.33	-0.45	-0.91
192.938	-3.8125	-7.25	0.59	-3.31	-0.29
194.625	-4.8125	-10.875	0.69	-5.96	4.01
200	-6.1875	-11.8125	-1.45	-1.9	8.87
209.438	-4.625	-12.25	0.79	12.37	5.51
211.375	1.625	-10.9375	-2.13	12.57	-0.28
207.25	8.375	-5.125	-3.99	8.16	-9.18
198.375	10.25	0	-2.44	5.26	-5.87
189.625	7.5	7.75	-2.65	-1.86	3.77
177.125	5.9375	19.9375	-6.01	-17.28	-1.23
172.812	9.9375	24.1875	-1.68	-9.67	-1.55
175.125	15.1875	25.9375	-3.44	-8.28	-4.35
181.812	20.75	22.6875	-4.92	-1.21	-6.04
191.062	23.375	16.625	-4.44	2.86	-4.11
201.562	23.5	8.3125	-6.66	5.25	-5.58
211.062	18.9375	-1.625	-1.79	8.47	-5.12
214.812	13.5	-5.875	-1.85	11.3	1.5
210.625	9.625	-9.375	-2.58	8.37	2.85
200	9.875	-11.0625	-2.76	2.81	3.39
191.938	10.3125	-5.6875	-0.89	-3.43	-3.71
183.938	9.5	-2	-3.86	-9.79	-3.1
180.75	6.125	-1.4375	-0.94	-6.44	-2.84
181.562	1	-2.25	0.07	-5.16	0.95
184.188	-4	-3.1875	-0.27	-3.96	6.88
188.188	-6.125	-3.0625	0	-0.6	4.47
191.812	-6.125	-3.6875	-0.4	3.88	2.48
195.5	-5.0625	-2.8125	0.1	3.2	-3.12
197.312	-4.9375	-5.125	0.83	3.2	0.45
196.562	-5	-4.5625	-0.18	-0.15	-0.12
196	-4.75	-5.0625	-0.16	0.04	0.69
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 37
TimeSeriesData: 
193.875	-2.6875	-5.9375	-0.11	-0.19	-0.1
193.938	-2.6875	-5.9375	-0.02	0.11	0.09
194	-2.625	-5.9375	0.13	0.2	-0.07
193.938	-2.5625	-6	-0.08	0.14	0.19
193.812	-2.4375	-5.9375	-0.09	-0.27	-0.14
193.75	-2.3125	-6	-0.05	-0.1	-0.09
193.812	-2.3125	-6.0625	0.12	0.21	-0.23
193.812	-2.3125	-6.375	0.16	-1.18	-1.34
193.938	-2.875	-7.125	0.09	-3.14	-0.98
195.688	-4.5	-8.3125	0.56	-5.43	3.05
199.875	-6.1875	-10.6875	-1.22	-3.9	7.21
207.75	-5.6875	-10.9375	-0.99	5.1	6.86
213.875	-0.8125	-13.375	0.61	17.35	2.92
211.188	6.875	-10.4375	-4.13	5.99	-6.35
205.375	12.8125	-5.875	-3.1	5.96	-10.66
197.688	11.5625	-0.1875	-2.09	4.7	-3.87
187.062	8.75	9.8125	-4.39	-5.86	6.58
176.875	9.6875	19.0625	-3	-15.31	1.65
174.938	13.5	23.25	-3.16	-12.09	-2.86
179.25	19.4375	23.5	-4.09	-7.42	-8.6
188.875	24	19	-5.98	-1.47	-6.38
202.625	23.5625	9.625	-6.54	4.15	-7.49
213.938	18.1875	2.0625	-3.47	9.25	-5.73
218.125	12.25	-5.125	-0.75	17.68	4.26
214.75	8.875	-4.3125	-1.44	6.77	-0.99
204.562	6.4375	-5.875	-5.52	0.5	4.23
194.438	5.3125	-4.5625	-2.27	-1.48	0.17
185.062	4.25	-1.1875	-1.61	-7.78	-3.17
179.688	2.0625	-0.0625	-0.27	-8.25	-3.63
178.062	-0.9375	0.25	-1.56	-11.69	-2.05
181.312	-6.0625	0.25	-0.21	-5.86	2.06
187.688	-10.4375	-1.75	-2.44	3.46	8.07
194.312	-10.0625	-2.6875	1.54	9.8	3.27
196.5	-8.25	-1.9375	0.1	3.11	-0.28
197.125	-7.375	-2.75	-0.02	0.77	0.64
197.562	-7	-3.5625	0.51	1.75	0.05
197.812	-7	-3.9375	0.29	0.33	0.52
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 36
TimeSeriesData: 
194.438	-4.125	-6.25	0.04	-0.05	0.17
194.5	-4	-6.1875	0.19	0.12	-0.33
194.562	-4	-6.1875	0.01	0.01	0.28
194.562	-3.875	-6.25	0.29	0.24	-0.56
194.375	-3.875	-6.25	-0.1	-0.39	0.23
194.375	-3.8125	-6.3125	0.06	-0.14	-0.33
194.5	-3.9375	-6.375	0.11	0.22	-0.22
194.375	-4.0625	-6.5625	0.36	-0.94	-1.83
194.312	-4.9375	-7.375	0.24	-5.13	-0.44
197.188	-7.9375	-7.75	1.69	-4.71	5.68
202.25	-9.25	-9.4375	-2.07	-0.91	11.56
208.438	-7.125	-9.8125	0.33	11.21	3.23
211	-0.875	-10.375	-1.77	10.7	-4.66
208.75	4.625	-7.6875	-1.95	7.64	-11.56
202.188	4.9375	-5.3125	-2.62	5.48	-3.61
191.875	2.875	0.6875	-3.63	-2.63	7.59
181.125	3.4375	9.8125	-4.01	-11.2	6.6
175.875	7.5625	15.0625	-2.53	-10.71	-1.42
175.75	14.0625	18.75	-2.45	-10.42	-4.03
182.312	18.9375	18.875	-4.46	-3.02	-7.22
194.688	19.875	15.75	-5.04	-1.32	-11.58
208	15.625	6.75	-2.97	12	-7.98
212.75	12.75	-3.3125	-6.31	14.16	0.58
212.812	5.625	-7.25	-3.44	14.04	4.7
203.75	3.75	-8.1875	-3.95	4.96	5.49
193.188	4.75	-5.5	-3.66	-2.17	-1.85
183.938	5.0625	-1.625	-1.39	-5.49	-3.16
177.562	3.3125	2	-1.44	-10.12	-3.7
175.875	0.75	3.125	0.15	-9.67	-0.79
178.625	-3.875	3.6875	-0.19	-7.66	3.66
185	-7.25	1.875	-1.31	-0.19	6.38
192.875	-7.25	1.375	0.1	7.25	1.81
197.75	-7.5625	0.5	0.01	7.24	0.79
199.25	-7.3125	-1.3125	0.12	3.28	0.26
198.688	-7.75	-0.9375	-0.02	0.74	0.58
